ASIN,Title,Brand,Amazon URL,Category,Weight Flag,Current Price,Buy Box 90d Avg,Price Drop % 90d,BSR Current,BSR 90d Avg,BSR Drops 90d,Bought per Month,FBA Seller Count,FBA Seller 90d Avg,Amazon on Listing,Fulfilment Fee,Amazon Fees,Total Amazon Fees,Est Cost 65%,Est Profit,Est ROI %,Max Cost 20% ROI,Breakeven Price,Buy Box Amazon %,BB Seller,BB Is FBA,Star Rating,Review Count,Image Count,Has A+ Content,Bullet Count,Listing Quality,Brand 1P,Gated,SAS Flags,Pre-filter Flags,Data Source,EAN,UPC,GTIN
B094XVKTM5,HUNTER Convenience Comfort Dog Collar Plastic Material Neoprene 65 L-XL Apple Green,HUNTER,https://www.amazon.co.uk/dp/B094XVKTM5,Pet Supplies,OK,44.12,44.08,0.0%,48113,90051,8,0,2,0,Y,3.00,7.56,10.56,28.68,4.88,17.0%,27.97,39.24,3%,Amazon EU (0%) / A30DC7701CXIBH,no,4.4,102,3,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK; LOW SELLER CHECK,KEEPA,4016739689320,,04016739689320
B0FNLY5RP1,Cvutovo Wooden Hamster Running Wheel Silent Exercise Toy for Small Pets Chinchilla Guinea Pig Hamster Cage Accessory 8.7 Inch,CVUTOVO,https://www.amazon.co.uk/dp/B0FNLY5RP1,Pet Supplies,OK,20.59,19.66,-5.0%,49939,64549,11,0,2,0,N,2.98,3.93,6.91,13.38,0.30,2.2%,11.40,20.29,0%,Jan Yagers (86%) / AZ49N8HZEAJSL,yes,0.0,0,9,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B003UV4P70,ROYAL CANIN Veterinary Diet Cat Food Urinary Moderate Calorie 6 Kg,ROYAL CANIN,https://www.amazon.co.uk/dp/B003UV4P70,Pet Supplies,HEAVY,64.80,63.77,-2.0%,39895,51790,21,0,3,0,N,5.40,10.75,16.15,42.12,6.53,15.5%,40.54,58.27,0%,World Trader's (66%) / A1F944C8R80CW8,no,4.4,227,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,3182550764568,,
B0DMZWX1HQ,"VEVOR Folding Saddle Rack, 28 x 19 x 37.5 in, 2 Packs Freestanding Horse Saddle Stand, Portable Horse Blanket Holder, Heavy Duty Steel Saddle Rack for English & Western Saddles, Tack Storage, Black",VEVOR,https://www.amazon.co.uk/dp/B0DMZWX1HQ,Pet Supplies,HEAVY,59.72,59.31,-1.0%,25484,59658,13,0,2,0,Y,6.00,9.97,15.97,38.82,4.93,12.7%,36.46,54.79,95%,Amazon,yes,4.5,52,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0197988091844,197988091844,
B008OQ7Q4K,"BIRD KABOB Bird Toy, Tango",BIRD KABOB,https://www.amazon.co.uk/dp/B008OQ7Q4K,Pet Supplies,OK,28.66,30.02,5.0%,39902,78964,6,0,4,0,N,2.94,5.18,8.12,18.63,1.91,10.3%,17.12,26.75,0%,EGNC LTD (76%) / A3TTZ9OREHA04H,no,4.4,375,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,0701079200635,701079200635,00701079200635
B0DPSNBJW3,"OPEYATOYS 4 pack Whelping Floor Mats for puppy pads Absorbent Waterproof Dog Mat Pee Pads Floor Mats Fast Drying Training Pads for Whelping Playpen 120CM / 47""",OPEYATOYS,https://www.amazon.co.uk/dp/B0DPSNBJW3,Pet Supplies,OK,44.79,44.79,0.0%,59203,150004,2,0,2,0,N,0.00,7.67,7.67,29.11,8.01,27.5%,30.94,36.78,0%,opeyatoys (0%) / A36F5IOAWNCKTM,no,0.0,0,8,Y,5,STRONG,Y,-,,LOW SELLER CHECK,KEEPA,,,
B0FBRP5KBK,"BT Bear Large Dog Carry Sling, Dogs Backpack Pet Legs Support Dog Lift Harness, Dog Carrier for Senior Dogs Joint Injuries, Arthritis, Up and Down Stairs, Paralysis Dogs Walk (L)",BT Bear,https://www.amazon.co.uk/dp/B0FBRP5KBK,Pet Supplies,OK,62.98,61.45,-2.0%,39925,89190,7,0,2,0,N,3.35,10.47,13.82,40.94,8.22,20.1%,40.97,54.76,0%,BT Bear (91%) / A1H480A8IDDHYU,yes,4.7,5,8,N,4,AVERAGE,Y,-,,LOW SELLER CHECK,KEEPA,,,
B0F38FGY6W,Pawsome Paws Boutique Piglet Extra Small Tough Trails Dog Harness - Adjustable Disney Design No Pull Harness with Reflective Trim & Sturdy Buckle,Pawsome Paws Boutique,https://www.amazon.co.uk/dp/B0F38FGY6W,Pet Supplies,OK,40.00,39.81,0.0%,59209,124860,3,0,2,0,Y,3.04,6.92,9.96,26.00,4.04,15.5%,25.03,35.96,100%,Amazon,yes,5.0,1,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,"0769577582806, 5061084580425",769577582806,
B003Z2R698,"Pioneer Pet Water Fountain Replacement Filters – 4 Pack - fits Raindrop Stainless Steel and Big Max Ceramic Fountains – Easy to Change, Carbon Water Filter (3014)",Pioneer Pet,https://www.amazon.co.uk/dp/B003Z2R698,Pet Supplies,OK,26.56,24.71,-7.0%,26760,105990,4,0,2,0,N,2.72,4.84,7.56,17.26,1.73,10.0%,15.83,24.83,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.8,2334,2,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,"0074748320782, 0898142002019","074748320782, 898142002019",00898142002019
B0C1W6B6RD,"BT Bear Dog Bathrobe,Super Absorbent Dog Quick Drying Microfiber Coat Hooded Bath Towel for Small Medium Large Dogs(XL,Pink)",BT Bear,https://www.amazon.co.uk/dp/B0C1W6B6RD,Pet Supplies,OK,18.99,19.99,5.0%,37857,88740,7,0,2,0,N,2.16,3.68,5.84,12.34,0.80,6.5%,10.96,18.19,0%,BT Bear (91%) / A1H480A8IDDHYU,yes,4.0,16,8,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK; PRICE DRIFT,KEEPA,,,
B07SS9S429,Reptile Systems D3 E27 BLACK EDITION Ceramic Clamp Lamp with Reflector | MEDIUM 140mm | 100w MAX,Reptile Systems,https://www.amazon.co.uk/dp/B07SS9S429,Pet Supplies,OK,32.11,30.09,-7.0%,50022,80274,9,0,4,0,N,0.00,5.71,5.71,20.87,5.53,26.5%,22.00,26.58,0%,Swell UK Ltd (83%) / A26OWSNZ5YFB0H,no,4.7,5,1,N,3,WEAK,N,-,,,KEEPA,3443982180044,,
B07TVBNRDH,5 Pack 200 Micron Nylon Mesh Filter Socks 4 Inch Ring - by 15 Inch Long – Aquarium Water Filter Bags (200 Micron),HRTFILTERS,https://www.amazon.co.uk/dp/B07TVBNRDH,Pet Supplies,OK,24.59,24.59,0.0%,53483,134616,4,0,2,0,N,3.00,4.55,7.55,15.98,1.06,6.6%,14.20,23.53,0%,Huritone (100%) / A214OHAAS4NQO7,yes,4.5,31,6,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,8414741679715,,
B01NCOEHOY,biOrb Purple Barnacle Cluster Ornament Medium,biOrb,https://www.amazon.co.uk/dp/B01NCOEHOY,Pet Supplies,OK,27.95,27.95,0.0%,84717,81398,4,0,4,0,N,3.37,5.06,8.43,18.17,1.35,7.4%,16.27,26.60,0%,Aquatix-2u Ltd (96%) / A2EQRJ91MGVE70,no,5.0,3,4,Y,5,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0822728010358,822728010358,00822728010358
B01NC3BSPP,Hunter - Reflect Collar Neoprene Neck 49-56 Cm 45 Mm Red,HUNTER,https://www.amazon.co.uk/dp/B01NC3BSPP,Pet Supplies,OK,20.53,19.48,-5.0%,59233,116039,4,0,2,0,Y,2.65,3.92,6.57,13.34,0.61,4.6%,11.63,19.92,100%,Amazon,yes,4.6,1120,4,N,3,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,4016739641137,,04016739641137
B096T6DZ8H,Shires Memory Foam Girth - Brown 42,Shires,https://www.amazon.co.uk/dp/B096T6DZ8H,Pet Supplies,OK,40.28,39.55,-2.0%,66803,105927,4,0,5,0,N,2.16,6.96,9.12,26.18,4.97,19.0%,25.96,35.31,0%,Just Horse Riders (95%) / A1WK58OVOUW5JD,no,4.3,3,6,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,5051771645100,,
B007CY0IL8,"Whitaker Unisex's Cavesson Lunge Navy Full, Blue",John Whitaker,https://www.amazon.co.uk/dp/B007CY0IL8,Pet Supplies,OK,40.40,39.81,-1.0%,59261,134987,2,0,3,0,N,3.26,6.99,10.25,26.26,3.89,14.8%,25.13,36.51,0%,Just Horse Riders (95%) / A1WK58OVOUW5JD,no,3.6,7,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,5055321248940,,05055321248940
B003LKQNA2,"Lucky Reptile JB-20 Jungle Bedding, 20 Litre",Lucky Reptile,https://www.amazon.co.uk/dp/B003LKQNA2,Pet Supplies,HEAVY,21.00,21.00,0.0%,50071,87113,6,0,3,0,Y,6.00,3.99,9.99,13.65,-2.64,-19.4%,9.17,23.64,0%,Swell UK Ltd (83%) / A26OWSNZ5YFB0H,no,4.4,685,2,N,3,WEAK,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,4040483651128,,04040483651128
B003ZGER2S,Hikari Saki 49153/4133 Koi Food Multi Season Floating M 2 kg,Hikari,https://www.amazon.co.uk/dp/B003ZGER2S,Pet Supplies,OK,60.49,59.89,-1.0%,40008,47044,23,0,3,0,N,3.70,10.08,13.78,39.32,7.39,18.8%,38.92,53.10,0%,Aquatix-2u Ltd (96%) / A2EQRJ91MGVE70,no,4.6,32,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,4971618419354,,
B0CG945PZ4,"Petskd Top and Side Expandable Pet Carrier 17x11x9.5 Southwest Alaska Airline Approved, Soft Small Dog Cat Carrier for 1-10 LBS Pets with Locking Safety Zipper and Anti-Scratch Mesh(Black)",Petskd,https://www.amazon.co.uk/dp/B0CG945PZ4,Pet Supplies,OK,40.69,43.02,5.0%,50095,100686,6,0,12,0,Y,4.65,7.03,11.68,26.45,2.56,9.7%,24.17,38.13,6%,renbinzvddv (0%) / AM2X4VKNJNVW0,no,4.5,264,8,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,,,
B0BXKHDVG2,"寵幸 Ramen Noodle Dog & Cat Bed,Keep Warm and Super Soft Creative Pet Nest for Indoor Cats,Removable Washable Cushion for Small Medium Large Dogs and Cats",寵幸,https://www.amazon.co.uk/dp/B0BXKHDVG2,Pet Supplies,OK,33.43,31.87,-5.0%,103034,84464,7,0,2,0,Y,3.49,5.91,9.40,21.73,2.30,10.6%,20.03,31.13,100%,Amazon,yes,4.5,1376,7,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,,,
B01MRJF60O,Animal Health 500g Dog Prozyme healthy Pro-biotic powder digestive enzymes aids normal gut function,Animal Health,https://www.amazon.co.uk/dp/B01MRJF60O,Pet Supplies,OK,24.95,24.34,-3.0%,40021,65070,13,0,3,0,N,2.94,4.60,7.54,16.22,1.19,7.3%,14.51,23.76,0%,Ana Wiz Ltd (95%) / A2QAB9E8I7BH48,yes,4.8,6,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,4802523883148,,
B00VV95XEM,"Stubbs Unisex's Flat Sided Bucket, Green, 15 Liter",Stubbs,https://www.amazon.co.uk/dp/B00VV95XEM,Pet Supplies,OK,23.79,24.15,1.0%,50150,72549,4,0,3,0,N,3.57,4.42,7.99,15.46,0.33,2.1%,13.16,23.46,0%,Goldstar Leisure Ltd (89%) / A3VZ7ZF5ZTJ,no,4.2,6,7,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,5051274000277,,05051274000277
B0CBM98QSS,"Petskd Top-Expandable Pet Carrier 17x12x8.5 Inches JetBlue Allegiant Spirit Airline Approved, Soft-Sided Carrier for Small Cats and Dogs with Locking Safety Zippers and Anti-Scratch Mesh(Blue)",Petskd,https://www.amazon.co.uk/dp/B0CBM98QSS,Pet Supplies,OK,37.66,48.82,23.0%,98391,115542,5,0,7,0,N,3.49,6.56,10.05,24.48,3.13,12.8%,23.01,34.53,0%,bengbushiyuhuiqujinyuanriyongbaihuodian ,no,4.6,1398,8,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,,,
B09L15DBFF,Petory Timed Automatic Cat Feeders - 4L Programable Dry Food Dispenser for Cats and Small Medium Dogs 6 Meals with Desiccant Bag Dual Power Supply 10S Voice Recorder,Petory,https://www.amazon.co.uk/dp/B09L15DBFF,Pet Supplies,OK,65.14,67.31,3.0%,50203,112382,5,0,5,0,N,3.34,10.80,14.14,42.34,8.65,20.4%,42.50,56.49,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.3,4139,7,N,4,AVERAGE,N,-,,,KEEPA,,,
B0CYTKJVXC,"Croci Ceremony Groom Male Dog Harness for Weddings, Tuxedos for Dogs, Adjustable, Blue, M/42-55cm",Croci,https://www.amazon.co.uk/dp/B0CYTKJVXC,Pet Supplies,OK,26.58,25.24,-5.0%,50148,95170,5,0,2,0,Y,3.04,4.86,7.90,17.28,1.41,8.1%,15.57,25.17,100%,Amazon,yes,3.8,20,6,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,8023222270091,,
B01M5EFRQV,Skinners Hypoallergenic Chicken & Rice 15kg,Skinners,https://www.amazon.co.uk/dp/B01M5EFRQV,Pet Supplies,OK,39.90,39.93,0.0%,50109,99204,4,0,3,0,N,0.00,6.91,6.91,25.93,7.05,27.2%,27.49,32.85,0%,E & E Corn Supplies (93%) / A6D2RDT5KWY5,no,4.4,38,1,N,3,WEAK,N,-,,,KEEPA,3923352545005,,
B0D8H1J6V8,"Non-Stop Dogwear Line Harness Long WD, Olive - 4",Non-stop dogwear,https://www.amazon.co.uk/dp/B0D8H1J6V8,Pet Supplies,OK,62.99,63.05,0.0%,93583,40071,0,0,2,0,N,3.93,10.47,14.40,40.94,7.64,18.7%,40.49,55.35,0%,altonsports- Run and Fitness Store (90%),yes,0.0,0,8,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,7071652040365,,
B08QTP2ZHN,"ShawnCo Essential Dog Harness, No-Pull Pet Vest with 3 Leash Clips, No Choke, Reflective, Adjustable and Padded, for Easy Walking and Training for Small, Medium and Large Dogs (Dark Camo, XS)",SHAWNCO,https://www.amazon.co.uk/dp/B08QTP2ZHN,Pet Supplies,OK,29.60,34.15,13.0%,67059,133188,3,0,2,0,N,2.94,5.32,8.26,19.24,2.10,10.9%,17.78,27.50,0%,yunzhoustore (0%) / A2E0FWZRA38NK8,no,4.4,17555,9,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,00850026715064
B00OBJNSQ4,"Stubbs Unisex's Red Horsey Ball, Regular",Stubbs,https://www.amazon.co.uk/dp/B00OBJNSQ4,Pet Supplies,OK,27.37,28.71,5.0%,50198,104572,5,0,6,0,N,3.05,4.97,8.02,17.79,1.56,8.8%,16.12,25.81,0%,Just Horse Riders (95%) / A1WK58OVOUW5JD,no,5.0,1,6,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,5051274009249,,05051274009249
B00134MXF2,Pet Gear Signature Pet Safety Carrier and Car Seat for Small Dogs & Cats,PET GEAR INC,https://www.amazon.co.uk/dp/B00134MXF2,Pet Supplies,OK,34.55,34.62,0.0%,40088,110961,3,0,2,0,Y,3.93,6.09,10.02,22.46,2.08,9.2%,20.44,32.47,90%,Amazon EU (0%) / A30DC7701CXIBH,no,4.6,1539,6,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,"0601629419602, 0810684003941, 0810684004696, 5147841557517, 5147841593911, 5147841596882, 7922470384127","601629419602, 810684003941, 810684004696","00810684003941, 00810684004696"
B07H2YGFK7,Other Pero High Meat Lamb & Rice 12kg,Other,https://www.amazon.co.uk/dp/B07H2YGFK7,Pet Supplies,OK,41.27,40.52,-2.0%,48758,78625,11,0,2,0,N,2.91,7.12,10.03,26.83,4.41,16.5%,26.03,36.86,0%,Pet_Central (78%) / A1APLYTE4AVA6U,no,4.6,13,3,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5027172002187,,
B078MKCVZF,Kevin BACON'S HOOF Dressing Laurel Balm for Protection and Care of Horse's Hoof,Kevin Bacon's,https://www.amazon.co.uk/dp/B078MKCVZF,Pet Supplies,OK,41.61,42.08,1.0%,50149,108089,2,0,3,0,N,3.05,7.17,10.22,27.05,4.34,16.1%,26.16,37.27,0%,Shop - Schinköthe (0%) / A18CT3RQKTS1L0,no,4.8,30,5,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0785983149198,785983149198,
B0F1LYLYF1,JTLB Dog Tyre Chew Toy Bite Treat Rubber Aggressive Dog Toy with Rope for Medium Large Dogs (Blue),JTLB,https://www.amazon.co.uk/dp/B0F1LYLYF1,Pet Supplies,OK,21.09,21.66,3.0%,59435,132497,4,0,3,0,N,2.94,4.00,6.94,13.71,0.44,3.2%,11.79,20.65,0%,Fenwies-EU (100%) / A3ILXFGGDGZ7IQ,yes,0.0,0,9,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,,,
B007WMBFR6,Shires Ragley Lined Leather Headcollar: Havana: Small Pony,Shires,https://www.amazon.co.uk/dp/B007WMBFR6,Pet Supplies,OK,37.09,35.80,-4.0%,50218,123807,4,0,7,0,N,3.06,6.47,9.53,24.11,3.45,14.3%,22.96,33.64,0%,Just Horse Riders (95%) / A1WK58OVOUW5JD,no,5.0,1,4,N,3,AVERAGE,N,-,MAYBE-ROI,,KEEPA,5051771072135,,05051771072135
B08F3VNF7Q,Hill's Prescription Diet Canine Metabolic Weight Management Chicken 12 x 370g Tasty Balance Wet Food for Obese Dogs to Lose & Maintain Healthy Weight,W. E. Hill & Sons,https://www.amazon.co.uk/dp/B08F3VNF7Q,Pet Supplies,HEAVY,43.57,41.63,-5.0%,40139,25770,51,0,4,0,N,4.66,7.48,12.14,28.32,3.11,11.0%,26.19,40.46,0%,UK PRODUCT HOUSE LTD (61%) / A3G3BCQXNLJ,no,4.0,32,4,N,3,AVERAGE,N,-,MAYBE-ROI,,KEEPA,7427132118572,,07427132118572
B007Y31JT2,"Thundershirt for Cats, Large",Thundershirt,https://www.amazon.co.uk/dp/B007Y31JT2,Pet Supplies,OK,33.50,33.92,1.0%,50204,85707,9,0,2,0,Y,2.72,5.92,8.64,21.78,3.08,14.1%,20.71,30.42,92%,Amazon,yes,4.0,3020,6,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0854880001585,"696735592196, 854880001585, 886867450420",
B01BTVPHVA,"Webbox Lick e Lix Cream with Liver Cat Treats 5 Pieces, Case of 17 | Tasty and Nutritious Sachets - Packaging May Vary",Webbox,https://www.amazon.co.uk/dp/B01BTVPHVA,Pet Supplies,OK,27.99,27.86,0.0%,40154,30562,34,0,7,0,N,3.17,5.07,8.24,18.19,1.55,8.5%,16.46,26.44,0%,EXPRESS PET SUPPLIES (98%) / AA5D67MVL01,no,4.4,279,7,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,5012144441415,,
B0BG64NW51,Swell Reptiles Pebble Waterfall Reptile Water Bowl and Vivarium Decoration,Swell Reptiles,https://www.amazon.co.uk/dp/B0BG64NW51,Pet Supplies,OK,35.49,35.49,0.0%,40157,37736,21,0,2,0,N,0.00,6.23,6.23,23.07,6.19,26.8%,24.38,29.30,0%,Swell UK Ltd (83%) / A26OWSNZ5YFB0H,no,3.1,19,7,Y,5,STRONG,N,-,,LOW SELLER CHECK,KEEPA,5055586908702,,
B0BX5DTMDF,"AIPERRO Stainless Steel Non Slip Slow Feeder Dog Bowl, 4 Cups Metal Dog Food Bowls for Medium and Large Dogs, Fun Bloat Stop Pet Bowl Dogs Water Bowl for Fast Eaters, Slows Down Pets Eating",AIPERRO,https://www.amazon.co.uk/dp/B0BX5DTMDF,Pet Supplies,OK,28.66,32.59,12.0%,50275,118357,3,0,4,0,N,2.94,5.17,8.11,18.63,1.92,10.3%,17.12,26.74,0%,LIxuedexiaodain (25%) / A1NQHH7BZPGRP5,no,4.5,1756,8,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,,,
B0747KZ7GG,"PURINA DENTALIFE Dog Dental Care Snacks, Maxi Pack, for Small to Large Dogs, Reduces Tartar Formation",Dentalife,https://www.amazon.co.uk/dp/B0747KZ7GG,Pet Supplies,OK,22.39,19.44,-15.0%,90102,91920,5,0,2,0,N,4.48,4.21,8.69,14.55,-0.85,-5.8%,11.42,23.24,0%,Um trader (52%) / A2T3AGL48I1L6K,no,4.2,289,8,N,4,AVERAGE,N,-,MAYBE-ROI,PRICE CHECK; LOW SELLER CHECK,KEEPA,7613035605039,,07613035605039
B000FMWPCO,"Zoo Med FA-20 Floating Aquarium Log, Medium",Zoo Med,https://www.amazon.co.uk/dp/B000FMWPCO,Pet Supplies,OK,39.60,45.67,13.0%,70696,59244,8,0,2,0,N,3.48,6.86,10.34,25.74,3.52,13.7%,24.38,36.08,0%,4DAVE (0%) / A24X0WD016C8UW,no,4.4,751,2,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0097612240207,097612240207,00097612240207
B08G8RZRC4,Lincoln Itchy Switchy SOS Skin Aid 500ml for Horses & Ponies,Lincoln,https://www.amazon.co.uk/dp/B08G8RZRC4,Pet Supplies,OK,21.39,22.60,5.0%,40201,105080,3,0,6,0,N,0.00,4.05,4.05,13.90,3.43,24.7%,14.45,17.96,0%,Goldstar Leisure Ltd (89%) / A3VZ7ZF5ZTJ,no,4.0,7,2,N,3,WEAK,N,-,,,KEEPA,5027286114509,,
B0CXBD8V52,"WoofBite Indestructible Ring Ball - Lifetime Replacement - Strong, Tough, Aggressive Chewers, Medium Large Breed - Non-Toxic Natural Rubber Dog Toys - Yellow - Tug & Fetch - 8x1.75",WoofBite,https://www.amazon.co.uk/dp/B0CXBD8V52,Pet Supplies,OK,29.42,28.60,-3.0%,50270,74142,11,0,3,0,Y,3.00,5.29,8.29,19.12,2.00,10.5%,17.60,27.42,98%,Amazon,yes,4.7,999,8,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0850012808527,850012808527,
B01FZ6N0BO,"Purina Fancy Feast Limited Ingredient Wet Cat Food Complement, Broths Classic With Chicken - (16) 1.4 Oz. Pouches",Fancy Feast,https://www.amazon.co.uk/dp/B01FZ6N0BO,Pet Supplies,OK,49.50,53.74,8.0%,72237,136752,4,0,3,0,N,3.07,8.39,11.46,32.18,5.86,18.2%,31.70,43.64,0%,Cheers UK (25%) / A1FQG33Y3D34IP,no,4.6,18413,10,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0050000963676,050000963676,00050000963676
B0DLBPL31B,Zero Hide Natural Peanut Butter Dog Chew Knotted Bones - Healthy & Long-Lasting Treats - 2kg Box (Approx. 130 Pieces),Zero Hide,https://www.amazon.co.uk/dp/B0DLBPL31B,Pet Supplies,OK,58.75,55.80,-5.0%,50330,133481,4,0,2,0,Y,3.76,9.82,13.58,38.19,6.98,18.3%,37.64,51.77,94%,Miller Rock (79%) / AAOJ3B4Z594LC,no,5.0,1,1,N,3,WEAK,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,5033190061389,,
B0B4ZWB279,K9 Ops Moki Dog Ball on a Rope Tug Toy - Solid Rubber Fetch Training Reward - Large Dogs Tug of War Launcher Indestructible Thrower Aggressive Chewers (Coal Black - Black Rope),K9 Ops,https://www.amazon.co.uk/dp/B0B4ZWB279,Pet Supplies,OK,33.39,33.22,-1.0%,40221,117184,4,0,9,0,N,3.00,5.90,8.90,21.70,2.79,12.8%,20.41,30.60,0%,SWIFTBAY GLOBAL LTD (40%) / A24IACQQ2ALZ,no,3.2,2,7,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0746175766364,746175766364,
B09WDYFXRX,Scatter Tube Ashes Urn Plain Burgundy Colour Adult Large Medium Small Pet (Medium),Generic,https://www.amazon.co.uk/dp/B09WDYFXRX,Pet Supplies,OK,22.99,22.20,-4.0%,38371,114207,3,0,2,0,N,0.00,4.30,4.30,14.94,3.75,25.1%,15.57,19.24,0%,Value Funeral Supplies (100%) / A3OYKAE8,no,5.0,1,1,N,3,WEAK,N,-,,LOW SELLER CHECK,KEEPA,,,
B01ACGYA0W,Mynwood Cat Jacket/Harness Grey Leopard Faux Fur Adult Cat,Mynwood Cat Jacket,https://www.amazon.co.uk/dp/B01ACGYA0W,Pet Supplies,OK,20.00,20.36,2.0%,59571,114821,5,0,2,0,N,2.42,3.84,6.26,13.00,0.74,5.7%,11.45,19.26,0%,Mynwood Cat Jackets (86%) / A1QJ3BLZ14UP,yes,4.3,7,9,N,4,AVERAGE,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B003HD2JFG,"Superfish Colombo Lernex 400g Fish Medication for All Life Stages, Small Breeds, Both Indoor & Outdoor Use",Colombo,https://www.amazon.co.uk/dp/B003HD2JFG,Pet Supplies,OK,44.99,44.99,0.0%,50335,119532,2,0,2,0,N,2.10,7.69,9.79,29.24,5.95,20.4%,29.33,39.04,0%,Kettering Koi & Ponds Ltd (94%) / A1IIEY,no,4.8,9,1,N,3,WEAK,N,-,,LOW SELLER CHECK,KEEPA,8715897025662,,08715897025662
B07498XDHZ,"HYPONIC Hypoallergenic Premium Waterless Shampoo for All Pets (Scented, 190ml) - Natural Dry Shampoo, Waterless Foam, Grooming for Dogs and Cats",HYPONIC,https://www.amazon.co.uk/dp/B07498XDHZ,Pet Supplies,OK,20.99,20.99,0.0%,40261,116104,4,0,2,0,N,2.94,3.99,6.93,13.64,0.41,3.0%,11.72,20.58,0%,KOONA (0%) / AD9VY66EC80CY,yes,3.9,19,6,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,8809350965661,,
B001B2HBBW,"Nobby Life Waistcoat, L, 40 cm, 29 - 41 Kg",Nobby,https://www.amazon.co.uk/dp/B001B2HBBW,Pet Supplies,OK,26.84,26.77,0.0%,50414,180438,3,0,3,0,Y,3.43,4.90,8.33,17.45,1.07,6.1%,15.43,25.77,17%,Amazon EU (0%) / A30DC7701CXIBH,no,4.5,1729,2,N,3,WEAK,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,4033766785788,,04033766785788
B0DV3M71WJ,Abbylike 12 Pieces Horse Grooming Kit Racing Festival Tack Room Supplies Horse Brush Sets Equine Care Cleaning Kit Shedding Grooming Massaging Tools(Dark Gray),Abbylike,https://www.amazon.co.uk/dp/B0DV3M71WJ,Pet Supplies,OK,48.58,46.92,-4.0%,67330,122358,5,0,3,0,N,3.48,8.25,11.73,31.58,5.27,16.7%,30.71,43.31,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.8,127,7,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,,,
